"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2019-05-04",DKI3 (Jagakarsa),59,,,24,92,15,92,O3,SEDANG
"2019-05-05",DKI3 (Jagakarsa),55,,10,19,73,9,73,O3,SEDANG
"2019-05-06",DKI3 (Jagakarsa),50,,11,14,93,7,93,O3,SEDANG
"2019-05-07",DKI3 (Jagakarsa),69,,11,27,89,9,89,O3,SEDANG
"2019-05-08",DKI3 (Jagakarsa),77,,,34,132,11,132,O3,TIDAK SEHAT
"2019-05-09",DKI3 (Jagakarsa),65,,11,24,149,22,149,O3,TIDAK SEHAT
"2019-05-10",DKI3 (Jagakarsa),57,,10,17,,7,57,PM10,SEDANG
"2019-05-11",DKI3 (Jagakarsa),52,,10,22,,12,52,PM10,SEDANG
"2019-05-12",DKI3 (Jagakarsa),63,,10,23,,8,63,PM10,SEDANG
"2019-05-13",DKI3 (Jagakarsa),61,,10,20,93,8,93,O3,SEDANG
"2019-05-14",DKI3 (Jagakarsa),68,,12,17,80,11,80,O3,SEDANG
"2019-05-15",DKI3 (Jagakarsa),67,,11,17,90,8,90,O3,SEDANG
"2019-05-16",DKI3 (Jagakarsa),57,,11,17,111,9,111,O3,TIDAK SEHAT
"2019-05-17",DKI3 (Jagakarsa),57,,11,17,88,14,88,O3,SEDANG
"2019-05-18",DKI3 (Jagakarsa),54,,13,17,111,21,111,O3,TIDAK SEHAT
"2019-05-19",DKI3 (Jagakarsa),86,,12,31,92,14,92,O3,SEDANG
"2019-05-20",DKI3 (Jagakarsa),67,,14,12,85,9,85,O3,SEDANG
"2019-05-21",DKI3 (Jagakarsa),67,,12,18,98,9,98,O3,SEDANG
"2019-05-22",DKI3 (Jagakarsa),65,,14,15,99,9,99,O3,SEDANG
"2019-05-23",DKI3 (Jagakarsa),56,,12,11,66,7,66,O3,SEDANG
"2019-05-24",DKI3 (Jagakarsa),65,,13,17,64,12,65,PM10,SEDANG
"2019-05-25",DKI3 (Jagakarsa),64,,12,21,104,13,104,O3,TIDAK SEHAT
"2019-05-26",DKI3 (Jagakarsa),66,,12,19,88,10,88,O3,SEDANG
"2019-05-27",DKI3 (Jagakarsa),71,,11,20,101,8,101,O3,TIDAK SEHAT
"2019-05-28",DKI3 (Jagakarsa),67,,12,13,84,9,84,O3,SEDANG
"2019-05-29",DKI3 (Jagakarsa),56,,12,12,86,7,86,O3,SEDANG
"2019-05-30",DKI3 (Jagakarsa),53,,11,14,84,6,84,O3,SEDANG
"2019-05-31",DKI3 (Jagakarsa),55,,11,13,89,6,89,O3,SEDANG
"2019-11-01",DKI3 (Jagakarsa),38,,12,16,80,5,80,O3,SEDANG
"2019-11-02",DKI3 (Jagakarsa),32,,12,16,48,,48,O3,BAIK
"2019-11-03",DKI3 (Jagakarsa),25,,12,11,82,,82,O3,SEDANG
"2019-11-04",DKI3 (Jagakarsa),33,,12,14,91,8,91,O3,SEDANG
"2019-11-05",DKI3 (Jagakarsa),54,,13,19,112,8,112,O3,TIDAK SEHAT
"2019-11-06",DKI3 (Jagakarsa),51,,12,27,119,13,119,O3,TIDAK SEHAT
"2019-11-07",DKI3 (Jagakarsa),61,,13,24,131,12,131,O3,TIDAK SEHAT
"2019-11-08",DKI3 (Jagakarsa),69,,15,26,147,19,147,O3,TIDAK SEHAT
"2019-11-09",DKI3 (Jagakarsa),76,,14,15,137,7,137,O3,TIDAK SEHAT
"2019-11-10",DKI3 (Jagakarsa),61,,15,,148,15,148,O3,TIDAK SEHAT
"2019-11-11",DKI3 (Jagakarsa),46,,12,,108,11,108,O3,TIDAK SEHAT
"2019-11-12",DKI3 (Jagakarsa),59,,11,22,98,12,98,O3,SEDANG
"2019-11-13",DKI3 (Jagakarsa),65,,12,34,64,12,65,PM10,SEDANG
"2019-11-14",DKI3 (Jagakarsa),39,,12,24,46,8,46,O3,BAIK
"2019-11-15",DKI3 (Jagakarsa),57,,13,25,90,11,90,O3,SEDANG
"2019-11-16",DKI3 (Jagakarsa),38,,12,,81,6,81,O3,SEDANG
"2019-11-17",DKI3 (Jagakarsa),46,,13,,99,9,99,O3,SEDANG
"2019-11-18",DKI3 (Jagakarsa),55,,13,,77,7,77,O3,SEDANG
"2019-11-19",DKI3 (Jagakarsa),54,,12,20,73,7,73,O3,SEDANG
"2019-11-20",DKI3 (Jagakarsa),41,,11,18,134,12,134,O3,TIDAK SEHAT
"2019-11-21",DKI3 (Jagakarsa),51,,12,20,102,14,102,O3,TIDAK SEHAT
"2019-11-22",DKI3 (Jagakarsa),52,,11,27,80,8,80,O3,SEDANG
"2019-11-23",DKI3 (Jagakarsa),63,,12,24,112,13,112,O3,TIDAK SEHAT
"2019-11-24",DKI3 (Jagakarsa),57,,11,27,113,7,113,O3,TIDAK SEHAT
"2019-11-25",DKI3 (Jagakarsa),53,,11,23,108,8,108,O3,TIDAK SEHAT
"2019-11-26",DKI3 (Jagakarsa),58,,12,29,110,15,110,O3,TIDAK SEHAT
"2019-11-27",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2019-11-28",DKI3 (Jagakarsa),48,,9,28,106,9,106,O3,TIDAK SEHAT
"2019-11-29",DKI3 (Jagakarsa),45,,8,25,107,11,107,O3,TIDAK SEHAT
"2019-11-30",DKI3 (Jagakarsa),52,,8,26,88,8,88,O3,SEDANG
"2019-10-01",DKI3 (Jagakarsa),55,,12,20,76,12,76,O3,SEDANG
"2019-10-02",DKI3 (Jagakarsa),73,,13,,106,11,106,O3,TIDAK SEHAT
"2019-10-03",DKI3 (Jagakarsa),70,,13,19,81,10,81,O3,SEDANG
"2019-10-04",DKI3 (Jagakarsa),61,,12,19,69,8,69,O3,SEDANG
"2019-10-05",DKI3 (Jagakarsa),59,,13,14,71,7,71,O3,SEDANG
"2019-10-06",DKI3 (Jagakarsa),53,,12,10,76,6,76,O3,SEDANG
"2019-10-07",DKI3 (Jagakarsa),57,,11,15,85,11,85,O3,SEDANG
"2019-10-08",DKI3 (Jagakarsa),59,,8,22,102,13,102,O3,TIDAK SEHAT
"2019-10-09",DKI3 (Jagakarsa),50,,11,16,130,9,130,O3,TIDAK SEHAT
"2019-10-10",DKI3 (Jagakarsa),58,,12,20,141,18,141,O3,TIDAK SEHAT
"2019-10-11",DKI3 (Jagakarsa),56,,12,19,107,17,107,O3,TIDAK SEHAT
"2019-10-12",DKI3 (Jagakarsa),68,,11,31,87,11,87,O3,SEDANG
"2019-10-13",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2019-10-14",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2019-10-15",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2019-10-16",DKI3 (Jagakarsa),56,,12,17,133,6,133,O3,TIDAK SEHAT
"2019-10-17",DKI3 (Jagakarsa),58,,11,13,144,9,144,O3,TIDAK SEHAT
"2019-10-18",DKI3 (Jagakarsa),51,,11,14,104,14,104,O3,TIDAK SEHAT
"2019-10-19",DKI3 (Jagakarsa),58,,13,19,78,9,78,O3,SEDANG
"2019-10-20",DKI3 (Jagakarsa),53,,11,22,88,9,88,O3,SEDANG
"2019-10-21",DKI3 (Jagakarsa),55,,13,16,68,7,68,O3,SEDANG
"2019-10-22",DKI3 (Jagakarsa),61,,12,13,73,7,73,O3,SEDANG
"2019-10-23",DKI3 (Jagakarsa),56,,13,9,88,8,88,O3,SEDANG
"2019-10-24",DKI3 (Jagakarsa),61,,14,18,129,8,129,O3,TIDAK SEHAT
"2019-10-25",DKI3 (Jagakarsa),56,,13,19,113,9,113,O3,TIDAK SEHAT
"2019-10-26",DKI3 (Jagakarsa),55,,14,19,107,11,107,O3,TIDAK SEHAT
"2019-10-27",DKI3 (Jagakarsa),58,,14,23,91,7,91,O3,SEDANG
"2019-10-28",DKI3 (Jagakarsa),52,,12,21,121,9,121,O3,TIDAK SEHAT
"2019-10-29",DKI3 (Jagakarsa),55,,13,23,97,12,97,O3,SEDANG
"2019-10-30",DKI3 (Jagakarsa),49,,13,21,142,12,142,O3,TIDAK SEHAT
"2019-10-31",DKI3 (Jagakarsa),46,,15,17,120,11,120,O3,TIDAK SEHAT
"2019-09-01",DKI3 (Jagakarsa),58,,13,26,79,10,79,O3,SEDANG
"2019-09-02",DKI3 (Jagakarsa),58,,12,19,103,9,103,O3,TIDAK SEHAT
"2019-09-03",DKI3 (Jagakarsa),61,,13,18,141,11,141,O3,TIDAK SEHAT
"2019-09-04",DKI3 (Jagakarsa),68,,12,24,132,13,132,O3,TIDAK SEHAT
"2019-09-05",DKI3 (Jagakarsa),55,,14,26,111,12,111,O3,TIDAK SEHAT
"2019-09-06",DKI3 (Jagakarsa),60,,12,20,127,9,127,O3,TIDAK SEHAT
"2019-09-07",DKI3 (Jagakarsa),71,,13,26,78,15,78,O3,SEDANG
"2019-09-08",DKI3 (Jagakarsa),52,,13,20,82,11,82,O3,SEDANG
"2019-09-09",DKI3 (Jagakarsa),64,,12,20,106,11,106,O3,TIDAK SEHAT
"2019-09-10",DKI3 (Jagakarsa),66,,13,21,73,11,73,O3,SEDANG
"2019-09-11",DKI3 (Jagakarsa),63,,14,25,87,14,87,O3,SEDANG
"2019-09-12",DKI3 (Jagakarsa),61,,13,25,106,15,106,O3,TIDAK SEHAT
"2019-09-13",DKI3 (Jagakarsa),63,,12,23,99,10,99,O3,SEDANG
"2019-09-14",DKI3 (Jagakarsa),61,,13,21,113,15,113,O3,TIDAK SEHAT
"2019-09-15",DKI3 (Jagakarsa),57,,13,22,95,8,95,O3,SEDANG
"2019-09-16",DKI3 (Jagakarsa),59,,11,24,65,10,65,O3,SEDANG
"2019-09-17",DKI3 (Jagakarsa),59,,9,21,72,8,72,O3,SEDANG
"2019-09-18",DKI3 (Jagakarsa),58,,13,22,132,8,132,O3,TIDAK SEHAT
"2019-09-19",DKI3 (Jagakarsa),69,,13,25,88,12,88,O3,SEDANG
"2019-09-20",DKI3 (Jagakarsa),60,,13,14,84,7,84,O3,SEDANG
"2019-09-21",DKI3 (Jagakarsa),54,,13,6,106,5,106,O3,TIDAK SEHAT
"2019-09-22",DKI3 (Jagakarsa),56,,14,8,134,8,134,O3,TIDAK SEHAT
"2019-09-23",DKI3 (Jagakarsa),64,,13,10,75,7,75,O3,SEDANG
"2019-09-24",DKI3 (Jagakarsa),66,,15,11,76,6,76,O3,SEDANG
"2019-09-25",DKI3 (Jagakarsa),68,,13,15,159,8,159,O3,TIDAK SEHAT
"2019-09-26",DKI3 (Jagakarsa),68,,13,15,69,9,69,O3,SEDANG
"2019-09-27",DKI3 (Jagakarsa),59,,12,20,83,8,83,O3,SEDANG
"2019-09-28",DKI3 (Jagakarsa),52,,13,12,81,9,81,O3,SEDANG
"2019-09-29",DKI3 (Jagakarsa),63,,12,14,103,5,103,O3,TIDAK SEHAT
"2019-09-30",DKI3 (Jagakarsa),52,,12,18,80,7,80,O3,SEDANG
"2020-08-01",DKI3 (Jagakarsa),60,,20,13,77,8,77,O3,SEDANG
"2020-08-02",DKI3 (Jagakarsa),73,,20,21,76,10,76,O3,SEDANG
"2020-08-03",DKI3 (Jagakarsa),66,,20,17,78,9,78,O3,SEDANG
"2020-08-04",DKI3 (Jagakarsa),59,,19,12,84,6,84,O3,SEDANG
"2020-08-05",DKI3 (Jagakarsa),68,,19,15,62,9,68,PM10,SEDANG
"2020-08-06",DKI3 (Jagakarsa),74,,19,21,103,8,103,O3,TIDAK SEHAT
"2020-08-07",DKI3 (Jagakarsa),67,,19,18,91,9,91,O3,SEDANG
"2020-08-08",DKI3 (Jagakarsa),62,,19,17,63,8,63,O3,SEDANG
"2020-08-09",DKI3 (Jagakarsa),52,,19,17,69,8,69,O3,SEDANG
"2020-08-10",DKI3 (Jagakarsa),53,,20,19,76,8,76,O3,SEDANG
"2020-08-11",DKI3 (Jagakarsa),61,,20,19,55,9,61,PM10,SEDANG
"2020-08-12",DKI3 (Jagakarsa),60,,22,29,67,11,67,O3,SEDANG
"2020-08-13",DKI3 (Jagakarsa),55,,21,19,57,9,57,O3,SEDANG
"2020-08-14",DKI3 (Jagakarsa),38,,21,21,51,13,51,O3,SEDANG
"2020-08-15",DKI3 (Jagakarsa),43,,21,24,50,8,50,O3,BAIK
"2020-08-16",DKI3 (Jagakarsa),46,,21,20,68,6,68,O3,SEDANG
"2020-08-17",DKI3 (Jagakarsa),48,,21,16,53,5,53,O3,SEDANG
"2020-08-18",DKI3 (Jagakarsa),56,,22,19,71,9,71,O3,SEDANG
"2020-08-19",DKI3 (Jagakarsa),60,,22,29,82,10,82,O3,SEDANG
"2020-08-20",DKI3 (Jagakarsa),57,,22,18,64,8,64,O3,SEDANG
"2020-08-21",DKI3 (Jagakarsa),46,,23,10,55,6,55,O3,SEDANG
"2020-08-22",DKI3 (Jagakarsa),56,,24,20,55,11,56,PM10,SEDANG
"2020-08-23",DKI3 (Jagakarsa),65,,25,26,80,13,80,O3,SEDANG
"2020-08-24",DKI3 (Jagakarsa),55,,27,17,52,8,55,PM10,SEDANG
"2020-08-25",DKI3 (Jagakarsa),54,,25,12,58,6,58,O3,SEDANG
"2020-08-26",DKI3 (Jagakarsa),49,,25,9,73,7,73,O3,SEDANG
"2020-08-27",DKI3 (Jagakarsa),51,,24,10,65,5,65,O3,SEDANG
"2020-08-28",DKI3 (Jagakarsa),58,,25,13,58,9,58,PM10,SEDANG
"2020-08-29",DKI3 (Jagakarsa),50,,25,11,61,8,61,O3,SEDANG
"2020-08-30",DKI3 (Jagakarsa),55,,26,15,70,10,70,O3,SEDANG
"2020-08-31",DKI3 (Jagakarsa),56,,26,13,86,8,86,O3,SEDANG
"2020-04-01",DKI3 (Jagakarsa),51,,18,35,62,7,62,O3,SEDANG
"2020-04-02",DKI3 (Jagakarsa),55,,19,22,44,6,55,PM10,SEDANG
"2020-04-03",DKI3 (Jagakarsa),54,,17,22,35,3,54,PM10,SEDANG
"2020-04-04",DKI3 (Jagakarsa),59,,19,25,65,7,65,O3,SEDANG
"2020-04-05",DKI3 (Jagakarsa),51,,19,19,81,3,81,O3,SEDANG
"2020-04-06",DKI3 (Jagakarsa),52,,17,29,33,6,52,PM10,SEDANG
"2020-04-07",DKI3 (Jagakarsa),40,,17,23,24,4,40,PM10,BAIK
"2020-04-08",DKI3 (Jagakarsa),26,,18,13,40,3,40,O3,BAIK
"2020-04-09",DKI3 (Jagakarsa),50,,17,19,53,6,53,O3,SEDANG
"2020-04-10",DKI3 (Jagakarsa),53,,17,26,72,8,72,O3,SEDANG
"2020-04-11",DKI3 (Jagakarsa),45,,18,18,64,4,64,O3,SEDANG
"2020-04-12",DKI3 (Jagakarsa),60,,17,31,71,4,71,O3,SEDANG
"2020-04-13",DKI3 (Jagakarsa),48,,17,17,67,5,67,O3,SEDANG
"2020-04-14",DKI3 (Jagakarsa),40,,17,22,73,6,73,O3,SEDANG
"2020-04-15",DKI3 (Jagakarsa),39,,19,19,65,6,65,O3,SEDANG
"2020-04-16",DKI3 (Jagakarsa),37,,18,17,55,5,55,O3,SEDANG
"2020-04-17",DKI3 (Jagakarsa),51,,17,19,92,5,92,O3,SEDANG
"2020-04-18",DKI3 (Jagakarsa),36,,18,15,66,4,66,O3,SEDANG
"2020-04-19",DKI3 (Jagakarsa),56,,19,20,85,8,85,O3,SEDANG
"2020-04-20",DKI3 (Jagakarsa),62,,18,20,89,9,89,O3,SEDANG
"2020-04-21",DKI3 (Jagakarsa),50,,19,17,53,7,53,O3,SEDANG
"2020-04-22",DKI3 (Jagakarsa),58,,19,26,75,8,75,O3,SEDANG
"2020-04-23",DKI3 (Jagakarsa),51,,17,17,60,5,60,O3,SEDANG
"2020-04-24",DKI3 (Jagakarsa),39,,18,22,40,6,40,O3,BAIK
"2020-04-25",DKI3 (Jagakarsa),46,,19,29,55,5,55,O3,SEDANG
"2020-04-26",DKI3 (Jagakarsa),62,,18,23,71,5,71,O3,SEDANG
"2020-04-27",DKI3 (Jagakarsa),38,,18,18,53,3,53,O3,SEDANG
"2020-04-28",DKI3 (Jagakarsa),38,,19,22,79,5,79,O3,SEDANG
"2020-04-29",DKI3 (Jagakarsa),45,,18,19,70,7,70,O3,SEDANG
"2020-04-30",DKI3 (Jagakarsa),65,,19,37,77,10,77,O3,SEDANG
"2020-12-01",DKI3 (Jagakarsa),47,,43,15,17,5,75,PM25,SEDANG
"2020-12-02",DKI3 (Jagakarsa),51,,43,7,27,4,72,PM25,SEDANG
"2020-12-03",DKI3 (Jagakarsa),42,,43,11,28,6,54,PM25,SEDANG
"2020-12-04",DKI3 (Jagakarsa),46,,50,6,30,8,64,PM25,SEDANG
"2020-12-05",DKI3 (Jagakarsa),31,,46,4,24,2,46,SO2,BAIK
"2020-12-06",DKI3 (Jagakarsa),33,,46,4,14,3,46,SO2,BAIK
"2020-12-07",DKI3 (Jagakarsa),22,,44,6,20,1,44,SO2,BAIK
"2020-12-08",DKI3 (Jagakarsa),37,,44,7,16,3,44,SO2,BAIK
"2020-12-09",DKI3 (Jagakarsa),31,,44,7,16,,44,SO2,BAIK
"2020-12-10",DKI3 (Jagakarsa),29,,46,5,27,4,46,SO2,BAIK
"2020-12-11",DKI3 (Jagakarsa),34,,51,12,38,5,55,PM25,SEDANG
"2020-12-12",DKI3 (Jagakarsa),38,,51,7,23,6,51,PM25,SEDANG
"2020-12-13",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2020-12-14",DKI3 (Jagakarsa),,,,,,,,,TIDAK ADA DATA
"2020-12-15",DKI3 (Jagakarsa),45,,,,,5,75,PM25,SEDANG
"2020-12-16",DKI3 (Jagakarsa),32,,,13,12,5,56,PM25,SEDANG
"2020-12-17",DKI3 (Jagakarsa),28,,,16,31,6,45,PM25,BAIK
"2020-12-18",DKI3 (Jagakarsa),32,,,10,36,2,36,O3,BAIK
"2020-12-19",DKI3 (Jagakarsa),39,,,12,33,3,53,PM25,SEDANG
"2020-12-20",DKI3 (Jagakarsa),36,,,13,36,3,36,PM10,BAIK
"2020-12-21",DKI3 (Jagakarsa),25,,,12,27,5,27,O3,BAIK
"2020-12-22",DKI3 (Jagakarsa),40,,24,10,20,3,61,PM25,SEDANG
"2020-12-23",DKI3 (Jagakarsa),68,,15,25,29,5,106,PM25,TIDAK SEHAT
"2020-12-24",DKI3 (Jagakarsa),52,,16,9,42,6,69,PM25,SEDANG
"2020-12-25",DKI3 (Jagakarsa),39,,14,7,28,3,53,PM25,SEDANG
"2020-12-26",DKI3 (Jagakarsa),37,,13,5,27,2,52,PM25,SEDANG
"2020-12-27",DKI3 (Jagakarsa),44,,15,8,48,4,59,PM25,SEDANG
"2020-12-28",DKI3 (Jagakarsa),45,,14,12,53,4,57,PM25,SEDANG
"2020-12-29",DKI3 (Jagakarsa),25,,13,4,21,2,25,PM10,BAIK
"2020-12-30",DKI3 (Jagakarsa),39,,13,6,18,3,39,PM10,BAIK
"2020-12-31",DKI3 (Jagakarsa),41,,10,9,24,27,41,PM10,BAIK
"2020-02-01",DKI3 (Jagakarsa),44,,15,39,38,10,44,PM10,BAIK
"2020-02-02",DKI3 (Jagakarsa),38,,15,35,45,8,45,O3,BAIK
"2020-02-03",DKI3 (Jagakarsa),41,,15,50,37,8,50,CO,BAIK
"2020-02-04",DKI3 (Jagakarsa),40,,15,53,38,,53,CO,SEDANG
"2020-02-05",DKI3 (Jagakarsa),67,,14,57,49,12,67,PM10,SEDANG
"2020-02-06",DKI3 (Jagakarsa),55,,14,26,45,8,55,PM10,SEDANG
"2020-02-07",DKI3 (Jagakarsa),51,,14,28,50,7,51,PM10,SEDANG
"2020-02-08",DKI3 (Jagakarsa),26,,14,20,48,10,48,O3,BAIK
"2020-02-09",DKI3 (Jagakarsa),46,,14,35,46,11,46,PM10,BAIK
"2020-02-10",DKI3 (Jagakarsa),44,,15,27,52,,52,O3,SEDANG
"2020-02-11",DKI3 (Jagakarsa),53,,16,26,45,9,53,PM10,SEDANG
"2020-02-12",DKI3 (Jagakarsa),48,,16,19,126,6,126,O3,TIDAK SEHAT
"2020-02-13",DKI3 (Jagakarsa),55,,16,23,68,9,68,O3,SEDANG
"2020-02-14",DKI3 (Jagakarsa),57,,15,36,56,8,57,PM10,SEDANG
"2020-02-15",DKI3 (Jagakarsa),62,,15,46,108,8,108,O3,TIDAK SEHAT
"2020-02-16",DKI3 (Jagakarsa),52,,17,35,55,15,55,O3,SEDANG
"2020-02-17",DKI3 (Jagakarsa),38,,16,30,59,10,59,O3,SEDANG
"2020-02-18",DKI3 (Jagakarsa),51,,16,47,58,11,58,O3,SEDANG
"2020-02-19",DKI3 (Jagakarsa),53,,16,28,35,6,53,PM10,SEDANG
"2020-02-20",DKI3 (Jagakarsa),43,,15,21,35,7,43,PM10,BAIK
"2020-02-21",DKI3 (Jagakarsa),33,,15,25,38,7,38,O3,BAIK
"2020-02-22",DKI3 (Jagakarsa),55,,14,75,41,11,75,CO,SEDANG
"2020-02-23",DKI3 (Jagakarsa),39,,13,37,38,,39,PM10,BAIK
"2020-02-24",DKI3 (Jagakarsa),32,,14,21,39,,39,O3,BAIK
"2020-02-25",DKI3 (Jagakarsa),31,,13,25,44,,44,O3,BAIK
"2020-02-26",DKI3 (Jagakarsa),49,,15,27,49,6,49,PM10,BAIK
"2020-02-27",DKI3 (Jagakarsa),48,,16,40,38,10,48,PM10,BAIK
"2020-02-28",DKI3 (Jagakarsa),50,,15,33,48,13,50,PM10,BAIK
"2020-02-29",DKI3 (Jagakarsa),51,,16,52,45,10,52,CO,SEDANG
"2020-01-01",DKI3 (Jagakarsa),38,,11,25,41,,41,O3,BAIK
"2020-01-02",DKI3 (Jagakarsa),36,,11,39,44,,44,O3,BAIK
"2020-01-03",DKI3 (Jagakarsa),51,,11,27,51,,51,PM10,SEDANG
"2020-01-04",DKI3 (Jagakarsa),51,,11,18,51,,51,PM10,SEDANG
"2020-01-05",DKI3 (Jagakarsa),52,,12,25,57,4,57,O3,SEDANG
"2020-01-06",DKI3 (Jagakarsa),62,,11,39,46,7,62,PM10,SEDANG
"2020-01-07",DKI3 (Jagakarsa),38,,11,22,52,,52,O3,SEDANG
"2020-01-08",DKI3 (Jagakarsa),47,,10,20,44,5,47,PM10,BAIK
"2020-01-09",DKI3 (Jagakarsa),67,,11,58,46,13,67,PM10,SEDANG
"2020-01-10",DKI3 (Jagakarsa),31,,11,27,38,,38,O3,BAIK
"2020-01-11",DKI3 (Jagakarsa),26,,11,20,31,,31,O3,BAIK
"2020-01-12",DKI3 (Jagakarsa),30,,11,17,41,,41,O3,BAIK
"2020-01-13",DKI3 (Jagakarsa),42,,11,15,39,,42,PM10,BAIK
"2020-01-14",DKI3 (Jagakarsa),38,,11,14,40,,40,O3,BAIK
"2020-01-15",DKI3 (Jagakarsa),44,,11,16,63,6,63,O3,SEDANG
"2020-01-16",DKI3 (Jagakarsa),67,,11,41,78,12,78,O3,SEDANG
"2020-01-17",DKI3 (Jagakarsa),52,,12,40,119,12,119,O3,TIDAK SEHAT
"2020-01-18",DKI3 (Jagakarsa),44,,12,25,60,5,60,O3,SEDANG
"2020-01-19",DKI3 (Jagakarsa),76,,14,62,110,10,110,O3,TIDAK SEHAT
"2020-01-20",DKI3 (Jagakarsa),50,,12,20,65,6,65,O3,SEDANG
"2020-01-21",DKI3 (Jagakarsa),62,,12,41,50,15,62,PM10,SEDANG
"2020-01-22",DKI3 (Jagakarsa),58,,12,43,64,13,64,O3,SEDANG
"2020-01-23",DKI3 (Jagakarsa),53,,14,24,59,6,59,O3,SEDANG
"2020-01-24",DKI3 (Jagakarsa),50,,14,31,44,12,50,PM10,BAIK
"2020-01-25",DKI3 (Jagakarsa),40,,14,34,35,5,40,PM10,BAIK
"2020-01-26",DKI3 (Jagakarsa),45,,15,43,84,9,84,O3,SEDANG
"2020-01-27",DKI3 (Jagakarsa),36,,14,29,78,11,78,O3,SEDANG
"2020-01-28",DKI3 (Jagakarsa),62,,13,39,74,9,74,O3,SEDANG
"2020-01-29",DKI3 (Jagakarsa),70,,13,42,79,10,79,O3,SEDANG
"2020-01-30",DKI3 (Jagakarsa),37,,13,17,65,,65,O3,SEDANG
"2020-01-31",DKI3 (Jagakarsa),45,,14,27,54,8,54,O3,SEDANG
"2020-07-01",DKI3 (Jagakarsa),63,,13,15,71,6,71,O3,SEDANG
"2020-07-02",DKI3 (Jagakarsa),68,,14,20,59,11,68,PM10,SEDANG
"2020-07-03",DKI3 (Jagakarsa),58,,14,23,88,10,88,O3,SEDANG
"2020-07-04",DKI3 (Jagakarsa),48,,13,16,71,6,71,O3,SEDANG
"2020-07-05",DKI3 (Jagakarsa),57,,15,16,48,8,57,PM10,SEDANG
"2020-07-06",DKI3 (Jagakarsa),53,,15,16,56,7,56,O3,SEDANG
"2020-07-07",DKI3 (Jagakarsa),51,,15,15,61,12,61,O3,SEDANG
"2020-07-08",DKI3 (Jagakarsa),56,,15,15,73,9,73,O3,SEDANG
"2020-07-09",DKI3 (Jagakarsa),49,,14,14,64,6,64,O3,SEDANG
"2020-07-10",DKI3 (Jagakarsa),65,,15,21,113,10,113,O3,TIDAK SEHAT
"2020-07-11",DKI3 (Jagakarsa),71,,16,20,111,10,111,O3,TIDAK SEHAT
"2020-07-12",DKI3 (Jagakarsa),64,,15,24,78,8,78,O3,SEDANG
"2020-07-13",DKI3 (Jagakarsa),64,,15,20,71,13,71,O3,SEDANG
"2020-07-14",DKI3 (Jagakarsa),66,,16,15,59,9,66,PM10,SEDANG
"2020-07-15",DKI3 (Jagakarsa),61,,16,14,51,7,61,PM10,SEDANG
"2020-07-16",DKI3 (Jagakarsa),50,,17,13,37,8,50,PM10,BAIK
"2020-07-17",DKI3 (Jagakarsa),,,20,17,58,14,58,O3,SEDANG
"2020-07-18",DKI3 (Jagakarsa),,,19,17,69,6,69,O3,SEDANG
"2020-07-19",DKI3 (Jagakarsa),,,18,21,72,9,72,O3,SEDANG
"2020-07-20",DKI3 (Jagakarsa),,,20,14,69,6,69,O3,SEDANG
"2020-07-21",DKI3 (Jagakarsa),,,22,24,82,11,82,O3,SEDANG
"2020-07-22",DKI3 (Jagakarsa),,,19,20,69,13,69,O3,SEDANG
"2020-07-23",DKI3 (Jagakarsa),,,19,14,68,6,68,O3,SEDANG
"2020-07-24",DKI3 (Jagakarsa),67,,18,17,89,8,89,O3,SEDANG
"2020-07-25",DKI3 (Jagakarsa),63,,17,13,77,6,77,O3,SEDANG
"2020-07-26",DKI3 (Jagakarsa),56,,18,11,79,9,79,O3,SEDANG
"2020-07-27",DKI3 (Jagakarsa),56,,19,12,73,8,73,O3,SEDANG
"2020-07-28",DKI3 (Jagakarsa),64,,19,16,95,9,95,O3,SEDANG
"2020-07-29",DKI3 (Jagakarsa),64,,20,16,111,12,111,O3,TIDAK SEHAT
"2020-07-30",DKI3 (Jagakarsa),67,,18,14,136,8,136,O3,TIDAK SEHAT
"2020-07-31",DKI3 (Jagakarsa),53,,19,13,70,8,70,O3,SEDANG
"2020-06-06",DKI3 (Jagakarsa),52,,17,22,59,5,59,O3,SEDANG
"2020-06-06",DKI3 (Jagakarsa),48,,17,20,53,4,53,O3,SEDANG
"2020-06-06",DKI3 (Jagakarsa),47,,,14,45,4,47,PM10,BAIK
"2020-06-06",DKI3 (Jagakarsa),56,,2,18,36,7,56,PM10,SEDANG
"2020-06-06",DKI3 (Jagakarsa),54,,3,17,60,8,60,O3,SEDANG
"2020-06-06",DKI3 (Jagakarsa),59,,2,16,79,7,79,O3,SEDANG
"2020-06-06",DKI3 (Jagakarsa),53,,2,19,96,15,96,O3,SEDANG
"2020-06-06",DKI3 (Jagakarsa),61,,2,23,56,7,61,PM10,SEDANG
"2020-06-06",DKI3 (Jagakarsa),77,,2,38,58,9,77,PM10,SEDANG
