"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2019-05-06",DKI5 (Kebon Jeruk) Jakarta Barat,46,,16,18,83,7,83,O3,SEDANG
"2019-05-07",DKI5 (Kebon Jeruk) Jakarta Barat,71,,18,29,83,8,83,O3,SEDANG
"2019-05-08",DKI5 (Kebon Jeruk) Jakarta Barat,75,,17,34,85,11,85,O3,SEDANG
"2019-05-09",DKI5 (Kebon Jeruk) Jakarta Barat,69,,19,29,67,12,69,PM10,SEDANG
"2019-05-10",DKI5 (Kebon Jeruk) Jakarta Barat,48,,15,26,76,12,76,O3,SEDANG
"2019-05-11",DKI5 (Kebon Jeruk) Jakarta Barat,37,,15,16,65,10,65,O3,SEDANG
"2019-05-12",DKI5 (Kebon Jeruk) Jakarta Barat,55,,17,24,64,8,64,O3,SEDANG
"2019-05-13",DKI5 (Kebon Jeruk) Jakarta Barat,64,,17,27,63,8,64,PM10,SEDANG
"2019-05-14",DKI5 (Kebon Jeruk) Jakarta Barat,65,,18,23,51,9,65,PM10,SEDANG
"2019-05-15",DKI5 (Kebon Jeruk) Jakarta Barat,60,,22,20,59,11,60,PM10,SEDANG
"2019-05-16",DKI5 (Kebon Jeruk) Jakarta Barat,57,,21,22,78,11,78,O3,SEDANG
"2019-05-17",DKI5 (Kebon Jeruk) Jakarta Barat,56,,23,26,83,14,83,O3,SEDANG
"2019-05-18",DKI5 (Kebon Jeruk) Jakarta Barat,59,,19,25,76,12,76,O3,SEDANG
"2019-05-19",DKI5 (Kebon Jeruk) Jakarta Barat,74,,22,31,114,10,114,O3,TIDAK SEHAT
"2019-05-20",DKI5 (Kebon Jeruk) Jakarta Barat,58,,20,16,78,8,78,O3,SEDANG
"2019-05-21",DKI5 (Kebon Jeruk) Jakarta Barat,70,,18,25,81,10,81,O3,SEDANG
"2019-05-22",DKI5 (Kebon Jeruk) Jakarta Barat,58,,23,18,55,11,58,PM10,SEDANG
"2019-05-23",DKI5 (Kebon Jeruk) Jakarta Barat,58,,18,19,82,8,82,O3,SEDANG
"2019-05-24",DKI5 (Kebon Jeruk) Jakarta Barat,68,,23,24,47,10,68,PM10,SEDANG
"2019-05-25",DKI5 (Kebon Jeruk) Jakarta Barat,61,,20,21,72,9,72,O3,SEDANG
"2019-05-26",DKI5 (Kebon Jeruk) Jakarta Barat,65,,18,22,107,11,107,O3,TIDAK SEHAT
"2019-05-27",DKI5 (Kebon Jeruk) Jakarta Barat,65,,24,17,90,7,90,O3,SEDANG
"2019-05-28",DKI5 (Kebon Jeruk) Jakarta Barat,58,,22,14,58,10,58,PM10,SEDANG
"2019-05-29",DKI5 (Kebon Jeruk) Jakarta Barat,59,,21,17,77,8,77,O3,SEDANG
"2019-05-30",DKI5 (Kebon Jeruk) Jakarta Barat,60,,16,17,77,9,77,O3,SEDANG
"2019-05-31",DKI5 (Kebon Jeruk) Jakarta Barat,50,,16,14,74,5,74,O3,SEDANG
"2019-11-01",DKI5 (Kebon Jeruk) Jakarta Barat,53,,21,5,120,5,120,O3,TIDAK SEHAT
"2019-11-02",DKI5 (Kebon Jeruk) Jakarta Barat,52,,20,10,83,10,83,O3,SEDANG
"2019-11-03",DKI5 (Kebon Jeruk) Jakarta Barat,51,,20,7,92,7,92,O3,SEDANG
"2019-11-04",DKI5 (Kebon Jeruk) Jakarta Barat,50,,19,5,107,5,107,O3,TIDAK SEHAT
"2019-11-05",DKI5 (Kebon Jeruk) Jakarta Barat,58,,20,11,193,12,193,O3,TIDAK SEHAT
"2019-11-06",DKI5 (Kebon Jeruk) Jakarta Barat,61,,20,14,156,13,156,O3,TIDAK SEHAT
"2019-11-07",DKI5 (Kebon Jeruk) Jakarta Barat,58,,24,8,209,11,209,O3,SANGAT TIDAK SEHAT
"2019-11-08",DKI5 (Kebon Jeruk) Jakarta Barat,69,,21,12,149,11,149,O3,TIDAK SEHAT
"2019-11-09",DKI5 (Kebon Jeruk) Jakarta Barat,60,,25,10,220,12,220,O3,SANGAT TIDAK SEHAT
"2019-11-10",DKI5 (Kebon Jeruk) Jakarta Barat,63,,32,11,183,7,183,O3,TIDAK SEHAT
"2019-11-11",DKI5 (Kebon Jeruk) Jakarta Barat,61,,25,7,125,10,125,O3,TIDAK SEHAT
"2019-11-12",DKI5 (Kebon Jeruk) Jakarta Barat,64,,22,7,134,9,134,O3,TIDAK SEHAT
"2019-11-13",DKI5 (Kebon Jeruk) Jakarta Barat,73,,22,,125,10,125,O3,TIDAK SEHAT
"2019-11-14",DKI5 (Kebon Jeruk) Jakarta Barat,74,,21,,58,11,74,PM10,SEDANG
"2019-11-15",DKI5 (Kebon Jeruk) Jakarta Barat,64,,33,33,73,9,73,O3,SEDANG
"2019-11-16",DKI5 (Kebon Jeruk) Jakarta Barat,53,,22,18,68,7,68,O3,SEDANG
"2019-11-17",DKI5 (Kebon Jeruk) Jakarta Barat,59,,21,20,126,8,126,O3,TIDAK SEHAT
"2019-11-18",DKI5 (Kebon Jeruk) Jakarta Barat,60,,20,17,165,7,165,O3,TIDAK SEHAT
"2019-11-19",DKI5 (Kebon Jeruk) Jakarta Barat,59,,20,21,100,6,100,O3,SEDANG
"2019-11-20",DKI5 (Kebon Jeruk) Jakarta Barat,50,,19,18,134,6,134,O3,TIDAK SEHAT
"2019-11-21",DKI5 (Kebon Jeruk) Jakarta Barat,55,,24,21,94,12,94,O3,SEDANG
"2019-11-22",DKI5 (Kebon Jeruk) Jakarta Barat,57,,20,22,99,12,99,O3,SEDANG
"2019-11-23",DKI5 (Kebon Jeruk) Jakarta Barat,85,,22,34,146,16,146,O3,TIDAK SEHAT
"2019-11-24",DKI5 (Kebon Jeruk) Jakarta Barat,68,,21,25,167,8,167,O3,TIDAK SEHAT
"2019-11-25",DKI5 (Kebon Jeruk) Jakarta Barat,64,,20,21,160,7,160,O3,TIDAK SEHAT
"2019-11-26",DKI5 (Kebon Jeruk) Jakarta Barat,77,,22,30,125,11,125,O3,TIDAK SEHAT
"2019-11-27",DKI5 (Kebon Jeruk) Jakarta Barat,70,,20,29,101,10,101,O3,TIDAK SEHAT
"2019-11-28",DKI5 (Kebon Jeruk) Jakarta Barat,71,,,26,105,11,105,O3,TIDAK SEHAT
"2019-11-29",DKI5 (Kebon Jeruk) Jakarta Barat,63,,14,20,122,7,122,O3,TIDAK SEHAT
"2019-11-30",DKI5 (Kebon Jeruk) Jakarta Barat,53,,12,20,92,9,92,O3,SEDANG
"2019-10-01",DKI5 (Kebon Jeruk) Jakarta Barat,74,,24,18,184,11,184,O3,TIDAK SEHAT
"2019-10-02",DKI5 (Kebon Jeruk) Jakarta Barat,69,,25,10,153,8,153,O3,TIDAK SEHAT
"2019-10-03",DKI5 (Kebon Jeruk) Jakarta Barat,78,,22,10,138,8,138,O3,TIDAK SEHAT
"2019-10-04",DKI5 (Kebon Jeruk) Jakarta Barat,76,,21,10,169,8,169,O3,TIDAK SEHAT
"2019-10-05",DKI5 (Kebon Jeruk) Jakarta Barat,62,,25,10,89,8,89,O3,SEDANG
"2019-10-06",DKI5 (Kebon Jeruk) Jakarta Barat,62,,21,10,164,8,164,O3,TIDAK SEHAT
"2019-10-07",DKI5 (Kebon Jeruk) Jakarta Barat,67,,22,10,100,8,100,O3,SEDANG
"2019-10-08",DKI5 (Kebon Jeruk) Jakarta Barat,70,,24,13,138,8,138,O3,TIDAK SEHAT
"2019-10-09",DKI5 (Kebon Jeruk) Jakarta Barat,59,,19,9,127,11,127,O3,TIDAK SEHAT
"2019-10-10",DKI5 (Kebon Jeruk) Jakarta Barat,73,,19,,173,9,173,O3,TIDAK SEHAT
"2019-10-11",DKI5 (Kebon Jeruk) Jakarta Barat,71,,21,8,207,9,207,O3,SANGAT TIDAK SEHAT
"2019-10-12",DKI5 (Kebon Jeruk) Jakarta Barat,77,,21,12,177,11,177,O3,TIDAK SEHAT
"2019-10-13",DKI5 (Kebon Jeruk) Jakarta Barat,70,,22,7,173,7,173,O3,TIDAK SEHAT
"2019-10-14",DKI5 (Kebon Jeruk) Jakarta Barat,77,,21,12,156,9,156,O3,TIDAK SEHAT
"2019-10-15",DKI5 (Kebon Jeruk) Jakarta Barat,59,,19,5,178,5,178,O3,TIDAK SEHAT
"2019-10-16",DKI5 (Kebon Jeruk) Jakarta Barat,68,,20,10,144,8,144,O3,TIDAK SEHAT
"2019-10-17",DKI5 (Kebon Jeruk) Jakarta Barat,60,,19,6,156,7,156,O3,TIDAK SEHAT
"2019-10-18",DKI5 (Kebon Jeruk) Jakarta Barat,59,,19,,78,8,78,O3,SEDANG
"2019-10-19",DKI5 (Kebon Jeruk) Jakarta Barat,59,,19,5,70,8,70,O3,SEDANG
"2019-10-20",DKI5 (Kebon Jeruk) Jakarta Barat,66,,20,9,147,7,147,O3,TIDAK SEHAT
"2019-10-21",DKI5 (Kebon Jeruk) Jakarta Barat,65,,23,12,87,8,87,O3,SEDANG
"2019-10-22",DKI5 (Kebon Jeruk) Jakarta Barat,70,,24,13,135,8,135,O3,TIDAK SEHAT
"2019-10-23",DKI5 (Kebon Jeruk) Jakarta Barat,69,,22,11,140,9,140,O3,TIDAK SEHAT
"2019-10-24",DKI5 (Kebon Jeruk) Jakarta Barat,71,,23,9,107,8,107,O3,TIDAK SEHAT
"2019-10-25",DKI5 (Kebon Jeruk) Jakarta Barat,75,,23,7,94,10,94,O3,SEDANG
"2019-10-26",DKI5 (Kebon Jeruk) Jakarta Barat,67,,22,3,180,9,180,O3,TIDAK SEHAT
"2019-10-27",DKI5 (Kebon Jeruk) Jakarta Barat,75,,21,10,153,8,153,O3,TIDAK SEHAT
"2019-10-28",DKI5 (Kebon Jeruk) Jakarta Barat,60,,19,7,93,9,93,O3,SEDANG
"2019-10-29",DKI5 (Kebon Jeruk) Jakarta Barat,65,,20,7,88,11,88,O3,SEDANG
"2019-10-30",DKI5 (Kebon Jeruk) Jakarta Barat,66,,21,8,171,7,171,O3,TIDAK SEHAT
"2019-10-31",DKI5 (Kebon Jeruk) Jakarta Barat,59,,27,7,82,9,82,O3,SEDANG
"2019-09-01",DKI5 (Kebon Jeruk) Jakarta Barat,67,,22,14,109,8,109,O3,TIDAK SEHAT
"2019-09-02",DKI5 (Kebon Jeruk) Jakarta Barat,71,,20,14,187,9,187,O3,TIDAK SEHAT
"2019-09-03",DKI5 (Kebon Jeruk) Jakarta Barat,68,,22,11,134,9,134,O3,TIDAK SEHAT
"2019-09-04",DKI5 (Kebon Jeruk) Jakarta Barat,63,,27,10,144,9,144,O3,TIDAK SEHAT
"2019-09-05",DKI5 (Kebon Jeruk) Jakarta Barat,75,,22,16,113,3,113,O3,TIDAK SEHAT
"2019-09-06",DKI5 (Kebon Jeruk) Jakarta Barat,65,,19,13,96,4,96,O3,SEDANG
"2019-09-07",DKI5 (Kebon Jeruk) Jakarta Barat,65,,23,13,127,3,127,O3,TIDAK SEHAT
"2019-09-08",DKI5 (Kebon Jeruk) Jakarta Barat,65,,22,13,126,3,126,O3,TIDAK SEHAT
"2019-09-09",DKI5 (Kebon Jeruk) Jakarta Barat,66,,21,14,101,3,101,O3,TIDAK SEHAT
"2019-09-10",DKI5 (Kebon Jeruk) Jakarta Barat,56,,23,10,91,3,91,O3,SEDANG
"2019-09-11",DKI5 (Kebon Jeruk) Jakarta Barat,68,,25,17,160,4,160,O3,TIDAK SEHAT
"2019-09-12",DKI5 (Kebon Jeruk) Jakarta Barat,78,,22,19,143,3,143,O3,TIDAK SEHAT
"2019-09-13",DKI5 (Kebon Jeruk) Jakarta Barat,69,,22,15,156,3,156,O3,TIDAK SEHAT
"2019-09-14",DKI5 (Kebon Jeruk) Jakarta Barat,63,,24,14,156,2,156,O3,TIDAK SEHAT
"2019-09-15",DKI5 (Kebon Jeruk) Jakarta Barat,68,,23,12,99,2,99,O3,SEDANG
"2019-09-16",DKI5 (Kebon Jeruk) Jakarta Barat,60,,21,10,74,2,74,O3,SEDANG
"2019-09-17",DKI5 (Kebon Jeruk) Jakarta Barat,57,,25,10,77,3,77,O3,SEDANG
"2019-09-18",DKI5 (Kebon Jeruk) Jakarta Barat,62,,22,12,125,4,125,O3,TIDAK SEHAT
"2019-09-19",DKI5 (Kebon Jeruk) Jakarta Barat,70,,21,15,107,4,107,O3,TIDAK SEHAT
"2019-09-20",DKI5 (Kebon Jeruk) Jakarta Barat,59,,22,10,91,3,91,O3,SEDANG
"2019-09-21",DKI5 (Kebon Jeruk) Jakarta Barat,59,,22,10,169,3,169,O3,TIDAK SEHAT
"2019-09-22",DKI5 (Kebon Jeruk) Jakarta Barat,65,,23,11,153,3,153,O3,TIDAK SEHAT
"2019-09-23",DKI5 (Kebon Jeruk) Jakarta Barat,61,,25,12,87,4,87,O3,SEDANG
"2019-09-24",DKI5 (Kebon Jeruk) Jakarta Barat,61,,26,10,112,9,112,O3,TIDAK SEHAT
"2019-09-25",DKI5 (Kebon Jeruk) Jakarta Barat,68,,26,12,174,6,174,O3,TIDAK SEHAT
"2019-09-26",DKI5 (Kebon Jeruk) Jakarta Barat,65,,23,10,110,9,110,O3,TIDAK SEHAT
"2019-09-27",DKI5 (Kebon Jeruk) Jakarta Barat,72,,22,12,131,8,131,O3,TIDAK SEHAT
"2019-09-28",DKI5 (Kebon Jeruk) Jakarta Barat,58,,24,9,102,7,102,O3,TIDAK SEHAT
"2019-09-29",DKI5 (Kebon Jeruk) Jakarta Barat,65,,22,12,115,8,115,O3,TIDAK SEHAT
"2019-09-30",DKI5 (Kebon Jeruk) Jakarta Barat,60,,20,12,146,7,146,O3,TIDAK SEHAT
"2020-08-01",DKI5 (Kebon Jeruk) Jakarta Barat,63,,16,16,134,8,134,O3,TIDAK SEHAT
"2020-08-02",DKI5 (Kebon Jeruk) Jakarta Barat,77,,18,24,92,11,92,O3,SEDANG
"2020-08-03",DKI5 (Kebon Jeruk) Jakarta Barat,69,,17,19,90,8,90,O3,SEDANG
"2020-08-04",DKI5 (Kebon Jeruk) Jakarta Barat,54,,18,12,91,8,91,O3,SEDANG
"2020-08-05",DKI5 (Kebon Jeruk) Jakarta Barat,64,,19,14,84,6,84,O3,SEDANG
"2020-08-06",DKI5 (Kebon Jeruk) Jakarta Barat,63,,21,15,108,6,108,O3,TIDAK SEHAT
"2020-08-07",DKI5 (Kebon Jeruk) Jakarta Barat,58,,19,11,119,5,119,O3,TIDAK SEHAT
"2020-08-08",DKI5 (Kebon Jeruk) Jakarta Barat,61,,17,14,79,5,79,O3,SEDANG
"2020-08-09",DKI5 (Kebon Jeruk) Jakarta Barat,50,,15,11,82,5,82,O3,SEDANG
"2020-08-10",DKI5 (Kebon Jeruk) Jakarta Barat,55,,18,18,76,7,76,O3,SEDANG
"2020-08-11",DKI5 (Kebon Jeruk) Jakarta Barat,55,,20,11,78,7,78,O3,SEDANG
"2020-08-12",DKI5 (Kebon Jeruk) Jakarta Barat,62,,17,32,68,11,68,O3,SEDANG
"2020-08-13",DKI5 (Kebon Jeruk) Jakarta Barat,54,,16,16,58,7,58,O3,SEDANG
"2020-08-14",DKI5 (Kebon Jeruk) Jakarta Barat,41,,16,17,68,11,68,O3,SEDANG
"2020-08-15",DKI5 (Kebon Jeruk) Jakarta Barat,57,,16,23,59,11,59,O3,SEDANG
"2020-08-16",DKI5 (Kebon Jeruk) Jakarta Barat,51,,17,17,65,5,65,O3,SEDANG
"2020-08-17",DKI5 (Kebon Jeruk) Jakarta Barat,46,,16,11,67,4,67,O3,SEDANG
"2020-08-18",DKI5 (Kebon Jeruk) Jakarta Barat,57,,17,18,99,7,99,O3,SEDANG
"2020-08-19",DKI5 (Kebon Jeruk) Jakarta Barat,64,,17,29,66,10,66,O3,SEDANG
"2020-08-20",DKI5 (Kebon Jeruk) Jakarta Barat,53,,18,12,55,6,55,O3,SEDANG
"2020-08-21",DKI5 (Kebon Jeruk) Jakarta Barat,34,,18,5,58,4,58,O3,SEDANG
"2020-08-22",DKI5 (Kebon Jeruk) Jakarta Barat,53,,20,12,63,5,63,O3,SEDANG
"2020-08-23",DKI5 (Kebon Jeruk) Jakarta Barat,64,,19,27,88,8,88,O3,SEDANG
"2020-08-24",DKI5 (Kebon Jeruk) Jakarta Barat,61,,18,17,68,6,68,O3,SEDANG
"2020-08-25",DKI5 (Kebon Jeruk) Jakarta Barat,58,,20,13,75,6,75,O3,SEDANG
"2020-08-26",DKI5 (Kebon Jeruk) Jakarta Barat,51,,20,9,100,4,100,O3,SEDANG
"2020-08-27",DKI5 (Kebon Jeruk) Jakarta Barat,51,,19,8,80,4,80,O3,SEDANG
"2020-08-28",DKI5 (Kebon Jeruk) Jakarta Barat,57,,18,15,67,9,67,O3,SEDANG
"2020-08-29",DKI5 (Kebon Jeruk) Jakarta Barat,54,,19,12,71,6,71,O3,SEDANG
"2020-08-30",DKI5 (Kebon Jeruk) Jakarta Barat,55,,21,14,79,6,79,O3,SEDANG
"2020-08-31",DKI5 (Kebon Jeruk) Jakarta Barat,57,,20,12,134,7,134,O3,TIDAK SEHAT
"2020-04-01",DKI5 (Kebon Jeruk) Jakarta Barat,38,,7,17,129,5,129,O3,TIDAK SEHAT
"2020-04-02",DKI5 (Kebon Jeruk) Jakarta Barat,34,,7,7,49,6,49,O3,BAIK
"2020-04-03",DKI5 (Kebon Jeruk) Jakarta Barat,34,,8,6,46,3,46,O3,BAIK
"2020-04-04",DKI5 (Kebon Jeruk) Jakarta Barat,52,,15,9,62,4,62,O3,SEDANG
"2020-04-05",DKI5 (Kebon Jeruk) Jakarta Barat,49,,,8,103,6,103,O3,TIDAK SEHAT
"2020-04-06",DKI5 (Kebon Jeruk) Jakarta Barat,50,,,10,73,5,73,O3,SEDANG
"2020-04-07",DKI5 (Kebon Jeruk) Jakarta Barat,25,,,11,56,7,56,O3,SEDANG
"2020-04-08",DKI5 (Kebon Jeruk) Jakarta Barat,20,,,5,69,3,69,O3,SEDANG
"2020-04-09",DKI5 (Kebon Jeruk) Jakarta Barat,51,,,12,73,6,73,O3,SEDANG
"2020-04-10",DKI5 (Kebon Jeruk) Jakarta Barat,60,,,15,132,8,132,O3,TIDAK SEHAT
"2020-04-11",DKI5 (Kebon Jeruk) Jakarta Barat,41,,,8,135,4,135,O3,TIDAK SEHAT
"2020-04-12",DKI5 (Kebon Jeruk) Jakarta Barat,68,,,19,136,9,136,O3,TIDAK SEHAT
"2020-04-13",DKI5 (Kebon Jeruk) Jakarta Barat,36,,,7,86,5,86,O3,SEDANG
"2020-04-14",DKI5 (Kebon Jeruk) Jakarta Barat,40,,,11,109,8,109,O3,TIDAK SEHAT
"2020-04-15",DKI5 (Kebon Jeruk) Jakarta Barat,42,,,8,109,5,109,O3,TIDAK SEHAT
"2020-04-16",DKI5 (Kebon Jeruk) Jakarta Barat,42,,,10,87,6,87,O3,SEDANG
"2020-04-17",DKI5 (Kebon Jeruk) Jakarta Barat,45,,8,18,73,6,73,O3,SEDANG
"2020-04-18",DKI5 (Kebon Jeruk) Jakarta Barat,53,,11,12,100,10,100,O3,SEDANG
"2020-04-19",DKI5 (Kebon Jeruk) Jakarta Barat,62,,10,15,147,14,147,O3,TIDAK SEHAT
"2020-04-20",DKI5 (Kebon Jeruk) Jakarta Barat,51,,5,7,116,,116,O3,TIDAK SEHAT
"2020-04-21",DKI5 (Kebon Jeruk) Jakarta Barat,,,7,,59,8,59,O3,SEDANG
"2020-04-22",DKI5 (Kebon Jeruk) Jakarta Barat,68,,19,18,67,10,68,PM10,SEDANG
"2020-04-23",DKI5 (Kebon Jeruk) Jakarta Barat,43,,5,11,88,9,88,O3,SEDANG
"2020-04-24",DKI5 (Kebon Jeruk) Jakarta Barat,34,,7,5,70,7,70,O3,SEDANG
"2020-04-25",DKI5 (Kebon Jeruk) Jakarta Barat,49,,7,15,77,8,77,O3,SEDANG
"2020-04-26",DKI5 (Kebon Jeruk) Jakarta Barat,61,,8,16,101,10,101,O3,TIDAK SEHAT
"2020-04-27",DKI5 (Kebon Jeruk) Jakarta Barat,34,,6,6,131,8,131,O3,TIDAK SEHAT
"2020-04-28",DKI5 (Kebon Jeruk) Jakarta Barat,46,,6,14,82,9,82,O3,SEDANG
"2020-04-29",DKI5 (Kebon Jeruk) Jakarta Barat,51,,8,16,85,10,85,O3,SEDANG
"2020-04-30",DKI5 (Kebon Jeruk) Jakarta Barat,69,,7,36,76,17,76,O3,SEDANG
"2020-12-01",DKI5 (Kebon Jeruk) Jakarta Barat,13,,23,4,28,,28,CO,BAIK
"2020-12-02",DKI5 (Kebon Jeruk) Jakarta Barat,23,,26,5,46,3,46,CO,BAIK
"2020-12-03",DKI5 (Kebon Jeruk) Jakarta Barat,25,,28,7,67,4,67,CO,SEDANG
"2020-12-04",DKI5 (Kebon Jeruk) Jakarta Barat,34,,37,8,56,9,56,CO,SEDANG
"2020-12-05",DKI5 (Kebon Jeruk) Jakarta Barat,25,,30,5,48,2,48,CO,BAIK
"2020-12-06",DKI5 (Kebon Jeruk) Jakarta Barat,25,,29,9,26,4,29,PM25,BAIK
"2020-12-07",DKI5 (Kebon Jeruk) Jakarta Barat,17,,31,5,26,4,31,PM25,BAIK
"2020-12-08",DKI5 (Kebon Jeruk) Jakarta Barat,35,,38,11,25,4,38,PM25,BAIK
"2020-12-09",DKI5 (Kebon Jeruk) Jakarta Barat,27,,31,4,25,3,31,PM25,BAIK
"2020-12-10",DKI5 (Kebon Jeruk) Jakarta Barat,30,,41,5,33,2,41,PM25,BAIK
"2020-12-11",DKI5 (Kebon Jeruk) Jakarta Barat,34,,37,10,32,7,37,PM25,BAIK
"2020-12-12",DKI5 (Kebon Jeruk) Jakarta Barat,22,,26,7,34,,34,CO,BAIK
"2020-12-13",DKI5 (Kebon Jeruk) Jakarta Barat,25,,31,5,33,3,33,CO,BAIK
"2020-12-14",DKI5 (Kebon Jeruk) Jakarta Barat,20,,26,7,40,,40,CO,BAIK
"2020-12-15",DKI5 (Kebon Jeruk) Jakarta Barat,22,,26,5,31,3,31,CO,BAIK
"2020-12-16",DKI5 (Kebon Jeruk) Jakarta Barat,15,,26,4,28,,28,CO,BAIK
"2020-12-17",DKI5 (Kebon Jeruk) Jakarta Barat,20,,34,4,39,3,39,CO,BAIK
"2020-12-18",DKI5 (Kebon Jeruk) Jakarta Barat,16,,30,4,38,3,38,CO,BAIK
"2020-12-19",DKI5 (Kebon Jeruk) Jakarta Barat,21,,28,5,29,3,29,CO,BAIK
"2020-12-20",DKI5 (Kebon Jeruk) Jakarta Barat,28,,33,6,20,3,33,PM25,BAIK
"2020-12-21",DKI5 (Kebon Jeruk) Jakarta Barat,12,,26,4,18,,26,PM25,BAIK
"2020-12-22",DKI5 (Kebon Jeruk) Jakarta Barat,19,,29,5,39,2,39,CO,BAIK
"2020-12-23",DKI5 (Kebon Jeruk) Jakarta Barat,32,,30,9,34,3,34,CO,BAIK
"2020-12-24",DKI5 (Kebon Jeruk) Jakarta Barat,29,,31,9,28,2,31,PM25,BAIK
"2020-12-25",DKI5 (Kebon Jeruk) Jakarta Barat,24,,27,7,18,3,27,PM25,BAIK
"2020-12-26",DKI5 (Kebon Jeruk) Jakarta Barat,17,,33,4,26,,33,PM25,BAIK
"2020-12-27",DKI5 (Kebon Jeruk) Jakarta Barat,18,,32,4,41,,41,CO,BAIK
"2020-12-28",DKI5 (Kebon Jeruk) Jakarta Barat,22,,33,5,35,3,35,CO,BAIK
"2020-12-29",DKI5 (Kebon Jeruk) Jakarta Barat,15,,28,4,27,,28,PM25,BAIK
"2020-12-30",DKI5 (Kebon Jeruk) Jakarta Barat,16,,7,3,21,2,21,CO,BAIK
"2020-12-31",DKI5 (Kebon Jeruk) Jakarta Barat,18,,13,6,24,3,24,CO,BAIK
"2020-02-01",DKI5 (Kebon Jeruk) Jakarta Barat,37,,14,28,73,6,73,O3,SEDANG
"2020-02-02",DKI5 (Kebon Jeruk) Jakarta Barat,33,,16,27,64,7,64,O3,SEDANG
"2020-02-03",DKI5 (Kebon Jeruk) Jakarta Barat,51,,15,38,46,9,51,PM10,SEDANG
"2020-02-04",DKI5 (Kebon Jeruk) Jakarta Barat,34,,14,31,51,9,51,O3,SEDANG
"2020-02-05",DKI5 (Kebon Jeruk) Jakarta Barat,63,,16,37,52,6,63,PM10,SEDANG
"2020-02-06",DKI5 (Kebon Jeruk) Jakarta Barat,48,,19,23,50,9,50,O3,BAIK
"2020-02-07",DKI5 (Kebon Jeruk) Jakarta Barat,55,,28,22,46,6,55,PM10,SEDANG
"2020-02-08",DKI5 (Kebon Jeruk) Jakarta Barat,26,,15,22,67,6,67,O3,SEDANG
"2020-02-09",DKI5 (Kebon Jeruk) Jakarta Barat,48,,15,24,50,6,50,O3,BAIK
"2020-02-10",DKI5 (Kebon Jeruk) Jakarta Barat,34,,15,23,51,4,51,O3,SEDANG
"2020-02-11",DKI5 (Kebon Jeruk) Jakarta Barat,52,,22,19,36,8,52,PM10,SEDANG
"2020-02-12",DKI5 (Kebon Jeruk) Jakarta Barat,43,,20,18,106,8,106,O3,TIDAK SEHAT
"2020-02-13",DKI5 (Kebon Jeruk) Jakarta Barat,44,,17,19,83,8,83,O3,SEDANG
"2020-02-14",DKI5 (Kebon Jeruk) Jakarta Barat,53,,18,26,60,7,60,O3,SEDANG
"2020-02-15",DKI5 (Kebon Jeruk) Jakarta Barat,72,,17,45,77,10,77,O3,SEDANG
"2020-02-16",DKI5 (Kebon Jeruk) Jakarta Barat,56,,19,25,62,11,62,O3,SEDANG
"2020-02-17",DKI5 (Kebon Jeruk) Jakarta Barat,24,,15,15,49,3,49,O3,BAIK
"2020-02-18",DKI5 (Kebon Jeruk) Jakarta Barat,50,,30,55,182,7,182,O3,TIDAK SEHAT
"2020-02-19",DKI5 (Kebon Jeruk) Jakarta Barat,48,,20,21,62,6,62,O3,SEDANG
"2020-02-20",DKI5 (Kebon Jeruk) Jakarta Barat,21,,15,14,73,5,73,O3,SEDANG
"2020-02-21",DKI5 (Kebon Jeruk) Jakarta Barat,34,,16,19,46,7,46,O3,BAIK
"2020-02-22",DKI5 (Kebon Jeruk) Jakarta Barat,32,,15,22,55,7,55,O3,SEDANG
"2020-02-23",DKI5 (Kebon Jeruk) Jakarta Barat,21,,15,12,88,3,88,O3,SEDANG
"2020-02-24",DKI5 (Kebon Jeruk) Jakarta Barat,18,,15,11,89,2,89,O3,SEDANG
"2020-02-25",DKI5 (Kebon Jeruk) Jakarta Barat,20,,14,15,83,5,83,O3,SEDANG
"2020-02-26",DKI5 (Kebon Jeruk) Jakarta Barat,40,,18,17,52,7,52,O3,SEDANG
"2020-02-27",DKI5 (Kebon Jeruk) Jakarta Barat,27,,,22,50,10,50,O3,BAIK
"2020-02-28",DKI5 (Kebon Jeruk) Jakarta Barat,18,,,17,121,11,121,O3,TIDAK SEHAT
"2020-02-29",DKI5 (Kebon Jeruk) Jakarta Barat,40,,,39,144,13,144,O3,TIDAK SEHAT
"2020-01-01",DKI5 (Kebon Jeruk) Jakarta Barat,35,,13,18,46,,46,O3,BAIK
"2020-01-02",DKI5 (Kebon Jeruk) Jakarta Barat,22,,15,24,102,7,102,O3,TIDAK SEHAT
"2020-01-03",DKI5 (Kebon Jeruk) Jakarta Barat,44,,17,21,63,7,63,O3,SEDANG
"2020-01-04",DKI5 (Kebon Jeruk) Jakarta Barat,40,,18,19,85,9,85,O3,SEDANG
"2020-01-05",DKI5 (Kebon Jeruk) Jakarta Barat,37,,21,18,62,5,62,O3,SEDANG
"2020-01-06",DKI5 (Kebon Jeruk) Jakarta Barat,58,,18,28,64,9,64,O3,SEDANG
"2020-01-07",DKI5 (Kebon Jeruk) Jakarta Barat,36,,18,39,66,9,66,O3,SEDANG
"2020-01-08",DKI5 (Kebon Jeruk) Jakarta Barat,49,,21,22,70,10,70,O3,SEDANG
