"tanggal","stasiun","pm10","pm25","so2","co","o3","no2","max","critical","categori"
"2010-10-19",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-20",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-21",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-22",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-23",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-24",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-25",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-26",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-27",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-28",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-29",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-30",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-10-31",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-01",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-02",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-03",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-04",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-05",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-06",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-07",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-08",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-09",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-10",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-11",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-12",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-13",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-14",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-15",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-16",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-17",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-18",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-19",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-20",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-21",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-22",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-23",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-24",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-25",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-26",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-27",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-28",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-29",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2010-09-30",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-08-01",DKI4 (Lubang Buaya),110,,6,19,51,12,110,PM10,TIDAK SEHAT
"2011-08-02",DKI4 (Lubang Buaya),95,,6,13,52,12,95,PM10,SEDANG
"2011-08-03",DKI4 (Lubang Buaya),110,,6,15,67,9,110,PM10,TIDAK SEHAT
"2011-08-04",DKI4 (Lubang Buaya),71,,6,11,87,7,87,O3,SEDANG
"2011-08-05",DKI4 (Lubang Buaya),89,,6,15,100,13,100,O3,SEDANG
"2011-08-06",DKI4 (Lubang Buaya),119,,7,18,79,16,119,PM10,TIDAK SEHAT
"2011-08-07",DKI4 (Lubang Buaya),115,,,37,58,10,115,PM10,TIDAK SEHAT
"2011-08-08",DKI4 (Lubang Buaya),134,,5,20,58,11,134,PM10,TIDAK SEHAT
"2011-08-09",DKI4 (Lubang Buaya),118,,6,15,83,10,118,PM10,TIDAK SEHAT
"2011-08-10",DKI4 (Lubang Buaya),127,,6,23,72,11,127,PM10,TIDAK SEHAT
"2011-08-11",DKI4 (Lubang Buaya),127,,6,24,72,15,127,PM10,TIDAK SEHAT
"2011-08-12",DKI4 (Lubang Buaya),86,,6,10,63,8,86,PM10,SEDANG
"2011-08-13",DKI4 (Lubang Buaya),95,,7,15,61,9,95,PM10,SEDANG
"2011-08-14",DKI4 (Lubang Buaya),110,,5,18,71,8,110,PM10,TIDAK SEHAT
"2011-08-15",DKI4 (Lubang Buaya),,,7,14,83,13,83,O3,SEDANG
"2011-08-16",DKI4 (Lubang Buaya),100,,7,13,58,9,100,PM10,SEDANG
"2011-08-17",DKI4 (Lubang Buaya),136,,6,22,62,11,136,PM10,TIDAK SEHAT
"2011-08-18",DKI4 (Lubang Buaya),171,,6,42,65,13,171,PM10,TIDAK SEHAT
"2011-08-19",DKI4 (Lubang Buaya),138,,6,23,45,10,138,PM10,TIDAK SEHAT
"2011-08-20",DKI4 (Lubang Buaya),100,,6,12,58,8,100,PM10,SEDANG
"2011-08-21",DKI4 (Lubang Buaya),113,,6,15,63,11,113,PM10,TIDAK SEHAT
"2011-08-22",DKI4 (Lubang Buaya),146,,7,25,65,10,146,PM10,TIDAK SEHAT
"2011-08-23",DKI4 (Lubang Buaya),126,,6,19,71,8,126,PM10,TIDAK SEHAT
"2011-08-24",DKI4 (Lubang Buaya),105,,7,18,78,14,105,PM10,TIDAK SEHAT
"2011-08-25",DKI4 (Lubang Buaya),83,,6,11,103,8,103,O3,TIDAK SEHAT
"2011-08-26",DKI4 (Lubang Buaya),110,,7,22,92,12,110,PM10,TIDAK SEHAT
"2011-08-27",DKI4 (Lubang Buaya),126,,6,32,60,12,126,PM10,TIDAK SEHAT
"2011-08-28",DKI4 (Lubang Buaya),116,,5,27,60,12,116,PM10,TIDAK SEHAT
"2011-08-29",DKI4 (Lubang Buaya),98,,5,16,50,9,98,PM10,SEDANG
"2011-08-30",DKI4 (Lubang Buaya),86,,6,14,66,8,86,PM10,SEDANG
"2011-08-31",DKI4 (Lubang Buaya),83,,6,16,61,11,83,PM10,SEDANG
"2011-04-01",DKI4 (Lubang Buaya),45,,2,10,14,7,45,PM10,BAIK
"2011-04-02",DKI4 (Lubang Buaya),48,,2,7,17,6,48,PM10,BAIK
"2011-04-03",DKI4 (Lubang Buaya),52,,2,8,18,6,52,PM10,SEDANG
"2011-04-04",DKI4 (Lubang Buaya),50,,3,13,24,10,50,PM10,BAIK
"2011-04-05",DKI4 (Lubang Buaya),59,,3,9,22,10,59,PM10,SEDANG
"2011-04-06",DKI4 (Lubang Buaya),52,,2,7,21,8,52,PM10,SEDANG
"2011-04-07",DKI4 (Lubang Buaya),57,,3,9,19,7,57,PM10,SEDANG
"2011-04-08",DKI4 (Lubang Buaya),55,,4,13,32,12,55,PM10,SEDANG
"2011-04-09",DKI4 (Lubang Buaya),,,4,26,27,14,27,O3,BAIK
"2011-04-10",DKI4 (Lubang Buaya),,,3,18,29,10,29,O3,BAIK
"2011-04-11",DKI4 (Lubang Buaya),,,5,18,44,23,44,O3,BAIK
"2011-04-12",DKI4 (Lubang Buaya),72,,7,29,81,16,81,O3,SEDANG
"2011-04-13",DKI4 (Lubang Buaya),80,,5,21,51,25,80,PM10,SEDANG
"2011-04-14",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-04-15",DKI4 (Lubang Buaya),,,6,27,99,20,99,O3,SEDANG
"2011-04-16",DKI4 (Lubang Buaya),84,,5,22,90,23,90,O3,SEDANG
"2011-04-17",DKI4 (Lubang Buaya),77,,4,51,89,15,89,O3,SEDANG
"2011-04-18",DKI4 (Lubang Buaya),64,,3,22,109,18,109,O3,TIDAK SEHAT
"2011-04-19",DKI4 (Lubang Buaya),65,,4,38,116,29,116,O3,TIDAK SEHAT
"2011-04-20",DKI4 (Lubang Buaya),77,,4,28,84,19,84,O3,SEDANG
"2011-04-21",DKI4 (Lubang Buaya),62,,6,22,94,27,94,O3,SEDANG
"2011-04-22",DKI4 (Lubang Buaya),66,,6,21,122,22,122,O3,TIDAK SEHAT
"2011-04-23",DKI4 (Lubang Buaya),62,,4,12,69,22,69,O3,SEDANG
"2011-04-24",DKI4 (Lubang Buaya),64,,3,27,40,14,64,PM10,SEDANG
"2011-04-25",DKI4 (Lubang Buaya),65,,4,39,68,16,68,O3,SEDANG
"2011-04-26",DKI4 (Lubang Buaya),71,,5,22,62,14,71,PM10,SEDANG
"2011-04-27",DKI4 (Lubang Buaya),68,,4,43,60,22,68,PM10,SEDANG
"2011-04-28",DKI4 (Lubang Buaya),62,,4,22,51,11,62,PM10,SEDANG
"2011-04-29",DKI4 (Lubang Buaya),77,,4,19,54,20,77,PM10,SEDANG
"2011-04-30",DKI4 (Lubang Buaya),74,,4,35,56,18,74,PM10,SEDANG
"2011-12-01",DKI4 (Lubang Buaya),76,,7,9,53,9,76,PM10,SEDANG
"2011-12-02",DKI4 (Lubang Buaya),54,,7,10,49,15,54,PM10,SEDANG
"2011-12-03",DKI4 (Lubang Buaya),44,,8,10,37,11,44,PM10,BAIK
"2011-12-04",DKI4 (Lubang Buaya),93,,8,39,89,16,93,PM10,SEDANG
"2011-12-05",DKI4 (Lubang Buaya),59,,7,8,49,12,59,PM10,SEDANG
"2011-12-06",DKI4 (Lubang Buaya),66,,8,14,66,9,66,PM10,SEDANG
"2011-12-07",DKI4 (Lubang Buaya),158,,,27,73,9,158,PM10,TIDAK SEHAT
"2011-12-08",DKI4 (Lubang Buaya),83,,8,16,94,13,94,O3,SEDANG
"2011-12-09",DKI4 (Lubang Buaya),89,,8,15,86,30,89,PM10,SEDANG
"2011-12-10",DKI4 (Lubang Buaya),71,,7,21,88,18,88,O3,SEDANG
"2011-12-11",DKI4 (Lubang Buaya),53,,7,25,82,12,82,O3,SEDANG
"2011-12-12",DKI4 (Lubang Buaya),53,,7,16,61,8,61,O3,SEDANG
"2011-12-13",DKI4 (Lubang Buaya),71,,8,22,82,17,82,O3,SEDANG
"2011-12-14",DKI4 (Lubang Buaya),66,,7,28,55,13,66,PM10,SEDANG
"2011-12-15",DKI4 (Lubang Buaya),53,,7,10,71,10,71,O3,SEDANG
"2011-12-16",DKI4 (Lubang Buaya),43,,7,6,28,6,43,PM10,BAIK
"2011-12-17",DKI4 (Lubang Buaya),42,,7,3,28,4,42,PM10,BAIK
"2011-12-18",DKI4 (Lubang Buaya),41,,7,4,24,5,41,PM10,BAIK
"2011-12-19",DKI4 (Lubang Buaya),43,,6,5,34,4,43,PM10,BAIK
"2011-12-20",DKI4 (Lubang Buaya),44,,7,5,30,6,44,PM10,BAIK
"2011-12-21",DKI4 (Lubang Buaya),53,,7,8,35,7,53,PM10,SEDANG
"2011-12-22",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-12-23",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-12-24",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-12-25",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-12-26",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-12-27",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-12-28",DKI4 (Lubang Buaya),60,,,17,43,11,60,PM10,SEDANG
"2011-12-29",DKI4 (Lubang Buaya),58,,,29,53,11,58,PM10,SEDANG
"2011-12-30",DKI4 (Lubang Buaya),55,,,31,37,7,55,PM10,SEDANG
"2011-12-31",DKI4 (Lubang Buaya),36,,,12,41,3,41,O3,BAIK
"2011-02-01",DKI4 (Lubang Buaya),56,,3,18,29,8,56,PM10,SEDANG
"2011-02-02",DKI4 (Lubang Buaya),60,,4,23,40,16,60,PM10,SEDANG
"2011-02-03",DKI4 (Lubang Buaya),50,,4,20,48,8,50,PM10,BAIK
"2011-02-04",DKI4 (Lubang Buaya),49,,4,15,34,16,49,PM10,BAIK
"2011-02-05",DKI4 (Lubang Buaya),56,,3,44,28,19,56,PM10,SEDANG
"2011-02-06",DKI4 (Lubang Buaya),38,,2,13,38,9,38,PM10,BAIK
"2011-02-07",DKI4 (Lubang Buaya),51,,3,20,32,16,51,PM10,SEDANG
"2011-02-08",DKI4 (Lubang Buaya),57,,3,38,53,18,57,PM10,SEDANG
"2011-02-09",DKI4 (Lubang Buaya),55,,3,14,70,14,70,O3,SEDANG
"2011-02-10",DKI4 (Lubang Buaya),73,,4,38,64,21,73,PM10,SEDANG
"2011-02-11",DKI4 (Lubang Buaya),,,5,55,99,21,99,O3,SEDANG
"2011-02-12",DKI4 (Lubang Buaya),81,,3,34,82,18,82,O3,SEDANG
"2011-02-13",DKI4 (Lubang Buaya),71,,3,21,74,16,74,O3,SEDANG
"2011-02-14",DKI4 (Lubang Buaya),62,,3,16,35,18,62,PM10,SEDANG
"2011-02-15",DKI4 (Lubang Buaya),55,,4,39,52,20,55,PM10,SEDANG
"2011-02-16",DKI4 (Lubang Buaya),65,,3,39,35,22,65,PM10,SEDANG
"2011-02-17",DKI4 (Lubang Buaya),59,,3,23,53,17,59,PM10,SEDANG
"2011-02-18",DKI4 (Lubang Buaya),59,,2,22,50,17,59,PM10,SEDANG
"2011-02-19",DKI4 (Lubang Buaya),59,,3,33,42,21,59,PM10,SEDANG
"2011-02-20",DKI4 (Lubang Buaya),53,,3,21,46,17,53,PM10,SEDANG
"2011-02-21",DKI4 (Lubang Buaya),55,,3,17,48,9,55,PM10,SEDANG
"2011-02-22",DKI4 (Lubang Buaya),68,,3,47,44,19,68,PM10,SEDANG
"2011-02-23",DKI4 (Lubang Buaya),63,,3,27,43,14,63,PM10,SEDANG
"2011-02-24",DKI4 (Lubang Buaya),47,,3,23,47,19,47,PM10,BAIK
"2011-02-25",DKI4 (Lubang Buaya),61,,4,23,42,18,61,PM10,SEDANG
"2011-02-26",DKI4 (Lubang Buaya),62,,3,23,44,18,62,PM10,SEDANG
"2011-02-27",DKI4 (Lubang Buaya),55,,3,38,27,22,55,PM10,SEDANG
"2011-02-28",DKI4 (Lubang Buaya),52,,3,33,21,16,52,PM10,SEDANG
"2011-01-01",DKI4 (Lubang Buaya),,,2,14,47,5,47,O3,BAIK
"2011-01-02",DKI4 (Lubang Buaya),,,3,10,36,5,36,O3,BAIK
"2011-01-03",DKI4 (Lubang Buaya),,,2,35,18,11,35,CO,BAIK
"2011-01-04",DKI4 (Lubang Buaya),53,,,,46,,53,PM10,SEDANG
"2011-01-05",DKI4 (Lubang Buaya),59,,,,38,,59,PM10,SEDANG
"2011-01-06",DKI4 (Lubang Buaya),57,,,,57,17,57,PM10,SEDANG
"2011-01-07",DKI4 (Lubang Buaya),57,,4,12,44,17,57,PM10,SEDANG
"2011-01-08",DKI4 (Lubang Buaya),70,,6,37,28,14,70,PM10,SEDANG
"2011-01-09",DKI4 (Lubang Buaya),70,,3,31,37,18,70,PM10,SEDANG
"2011-01-10",DKI4 (Lubang Buaya),54,,3,8,41,7,54,PM10,SEDANG
"2011-01-11",DKI4 (Lubang Buaya),52,,4,14,41,12,52,PM10,SEDANG
"2011-01-12",DKI4 (Lubang Buaya),60,,4,14,31,15,60,PM10,SEDANG
"2011-01-13",DKI4 (Lubang Buaya),71,,5,24,51,18,71,PM10,SEDANG
"2011-01-14",DKI4 (Lubang Buaya),61,,3,11,50,10,61,PM10,SEDANG
"2011-01-15",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-01-16",DKI4 (Lubang Buaya),66,,2,11,16,8,66,PM10,SEDANG
"2011-01-17",DKI4 (Lubang Buaya),67,,3,18,39,7,67,PM10,SEDANG
"2011-01-18",DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
"2011-01-19",DKI4 (Lubang Buaya),,,5,55,,,55,CO,SEDANG
"2011-01-20",DKI4 (Lubang Buaya),,,3,26,,,26,CO,BAIK
"2011-01-21",DKI4 (Lubang Buaya),,,3,43,47,13,47,O3,BAIK
"2011-01-22",DKI4 (Lubang Buaya),65,,4,39,50,23,65,PM10,SEDANG
"2011-01-23",DKI4 (Lubang Buaya),67,,3,59,48,12,67,PM10,SEDANG
"2011-01-24",DKI4 (Lubang Buaya),63,,4,32,36,17,63,PM10,SEDANG
"2011-01-25",DKI4 (Lubang Buaya),60,,7,25,59,19,60,PM10,SEDANG
"2011-01-26",DKI4 (Lubang Buaya),58,,8,20,70,17,70,O3,SEDANG
"2011-01-27",DKI4 (Lubang Buaya),71,,4,26,33,19,71,PM10,SEDANG
"2011-01-28",DKI4 (Lubang Buaya),68,,3,38,34,16,68,PM10,SEDANG
"2011-01-29",DKI4 (Lubang Buaya),48,,2,12,40,12,48,PM10,BAIK
"2011-01-30",DKI4 (Lubang Buaya),56,,3,15,40,11,56,PM10,SEDANG
"2011-01-31",DKI4 (Lubang Buaya),47,,2,10,21,8,47,PM10,BAIK
"2011-07-01",DKI4 (Lubang Buaya),85,,7,20,31,11,85,PM10,SEDANG
"2011-07-02",DKI4 (Lubang Buaya),128,,10,32,63,13,128,PM10,TIDAK SEHAT
"2011-07-03",DKI4 (Lubang Buaya),94,,6,19,60,9,94,PM10,SEDANG
"2011-07-04",DKI4 (Lubang Buaya),89,,6,15,68,7,89,PM10,SEDANG
"2011-07-05",DKI4 (Lubang Buaya),93,,6,20,62,19,93,PM10,SEDANG
"2011-07-06",DKI4 (Lubang Buaya),61,,5,11,53,7,61,PM10,SEDANG
"2011-07-07",DKI4 (Lubang Buaya),79,,5,18,78,13,79,PM10,SEDANG
"2011-07-08",DKI4 (Lubang Buaya),80,,6,14,57,11,80,PM10,SEDANG
"2011-07-09",DKI4 (Lubang Buaya),80,,7,17,59,12,80,PM10,SEDANG
"2011-07-10",DKI4 (Lubang Buaya),83,,7,15,73,9,83,PM10,SEDANG
"2011-07-11",DKI4 (Lubang Buaya),66,,4,17,59,8,66,PM10,SEDANG
"2011-07-12",DKI4 (Lubang Buaya),92,,5,27,61,14,92,PM10,SEDANG
"2011-07-13",DKI4 (Lubang Buaya),74,,4,16,64,8,74,PM10,SEDANG
"2011-07-14",DKI4 (Lubang Buaya),102,,5,26,83,9,102,PM10,TIDAK SEHAT
"2011-07-15",DKI4 (Lubang Buaya),104,,5,28,85,9,104,PM10,TIDAK SEHAT
"2011-07-16",DKI4 (Lubang Buaya),81,,5,18,96,16,96,O3,SEDANG
"2011-07-17",DKI4 (Lubang Buaya),101,,5,28,77,11,101,PM10,TIDAK SEHAT
"2011-07-18",DKI4 (Lubang Buaya),122,,5,30,80,9,122,PM10,TIDAK SEHAT
"2011-07-19",DKI4 (Lubang Buaya),97,,6,28,56,15,97,PM10,SEDANG
"2011-07-20",DKI4 (Lubang Buaya),70,,5,17,63,9,70,PM10,SEDANG
"2011-07-21",DKI4 (Lubang Buaya),107,,4,16,41,7,107,PM10,TIDAK SEHAT
"2011-07-22",DKI4 (Lubang Buaya),73,,5,13,39,7,73,PM10,SEDANG
"2011-07-23",DKI4 (Lubang Buaya),103,,5,33,54,11,103,PM10,TIDAK SEHAT
"2011-07-24",DKI4 (Lubang Buaya),116,,5,25,78,10,116,PM10,TIDAK SEHAT
"2011-07-25",DKI4 (Lubang Buaya),83,,5,14,93,11,93,O3,SEDANG
"2011-07-26",DKI4 (Lubang Buaya),86,,6,32,75,17,86,PM10,SEDANG
"2011-07-27",DKI4 (Lubang Buaya),100,,6,19,60,13,100,PM10,SEDANG
"2011-07-28",DKI4 (Lubang Buaya),103,,7,17,65,12,103,PM10,TIDAK SEHAT
"2011-07-29",DKI4 (Lubang Buaya),70,,6,10,75,12,75,O3,SEDANG
"2011-07-30",DKI4 (Lubang Buaya),87,,7,14,68,23,87,PM10,SEDANG
"2011-07-31",DKI4 (Lubang Buaya),96,,6,23,63,10,96,PM10,SEDANG
"2011-06-01",DKI4 (Lubang Buaya),91,,4,26,58,23,91,PM10,SEDANG
"2011-06-02",DKI4 (Lubang Buaya),68,,4,16,44,13,68,PM10,SEDANG
"2011-06-03",DKI4 (Lubang Buaya),65,,5,13,29,10,65,PM10,SEDANG
"2011-06-04",DKI4 (Lubang Buaya),73,,4,17,37,9,73,PM10,SEDANG
"2011-06-05",DKI4 (Lubang Buaya),77,,5,28,35,15,77,PM10,SEDANG
"2011-06-06",DKI4 (Lubang Buaya),70,,4,23,81,18,81,O3,SEDANG
"2011-06-07",DKI4 (Lubang Buaya),,,5,38,69,17,69,O3,SEDANG
"2011-06-08",DKI4 (Lubang Buaya),90,,5,25,85,31,90,PM10,SEDANG
"2011-06-09",DKI4 (Lubang Buaya),82,,5,17,75,27,82,PM10,SEDANG
"2011-06-10",DKI4 (Lubang Buaya),71,,4,14,68,19,71,PM10,SEDANG
"2011-06-11",DKI4 (Lubang Buaya),,,7,39,80,15,80,O3,SEDANG
"2011-06-12",DKI4 (Lubang Buaya),93,,5,29,56,25,93,PM10,SEDANG
"2011-06-13",DKI4 (Lubang Buaya),,,5,23,67,20,67,O3,SEDANG
"2011-06-14",DKI4 (Lubang Buaya),88,,4,17,93,18,93,O3,SEDANG
"2011-06-15",DKI4 (Lubang Buaya),104,,5,22,137,20,137,O3,TIDAK SEHAT
"2011-06-16",DKI4 (Lubang Buaya),110,,5,18,91,14,110,PM10,TIDAK SEHAT
"2011-06-17",DKI4 (Lubang Buaya),105,,5,32,77,21,105,PM10,TIDAK SEHAT
"2011-06-18",DKI4 (Lubang Buaya),85,,6,20,117,20,117,O3,TIDAK SEHAT
"2011-06-19",DKI4 (Lubang Buaya),108,,5,29,84,25,108,PM10,TIDAK SEHAT
"2011-06-20",DKI4 (Lubang Buaya),109,,5,27,88,27,109,PM10,TIDAK SEHAT
"2011-06-21",DKI4 (Lubang Buaya),97,,5,21,70,14,97,PM10,SEDANG
"2011-06-22",DKI4 (Lubang Buaya),112,,9,19,83,12,112,PM10,TIDAK SEHAT
"2011-06-23",DKI4 (Lubang Buaya),109,,9,23,86,11,109,PM10,TIDAK SEHAT
"2011-06-24",DKI4 (Lubang Buaya),107,,9,20,82,12,107,PM10,TIDAK SEHAT
"2011-06-25",DKI4 (Lubang Buaya),87,,7,12,55,7,87,PM10,SEDANG
"2011-06-26",DKI4 (Lubang Buaya),103,,7,19,59,11,103,PM10,TIDAK SEHAT
"2011-06-27",DKI4 (Lubang Buaya),85,,8,14,39,10,85,PM10,SEDANG
"2011-06-28",DKI4 (Lubang Buaya),72,,5,18,106,13,106,O3,TIDAK SEHAT
"2011-06-29",DKI4 (Lubang Buaya),68,,5,25,72,13,72,O3,SEDANG
"2011-06-30",DKI4 (Lubang Buaya),80,,10,18,80,22,80,PM10,SEDANG
"2011-03-01",DKI4 (Lubang Buaya),40,,2,10,19,7,40,PM10,BAIK
"2011-03-02",DKI4 (Lubang Buaya),40,,2,10,20,7,40,PM10,BAIK
"2011-03-03",DKI4 (Lubang Buaya),53,,3,17,36,6,53,PM10,SEDANG
"2011-03-04",DKI4 (Lubang Buaya),51,,2,13,24,8,51,PM10,SEDANG
"2011-03-05",DKI4 (Lubang Buaya),40,,3,11,25,7,40,PM10,BAIK
"2011-03-06",DKI4 (Lubang Buaya),51,,3,18,15,10,51,PM10,SEDANG
"2011-03-07",DKI4 (Lubang Buaya),54,,3,15,25,11,54,PM10,SEDANG
"2011-03-08",DKI4 (Lubang Buaya),43,,2,7,20,6,43,PM10,BAIK
"2011-03-09",DKI4 (Lubang Buaya),51,,3,9,31,9,51,PM10,SEDANG
"2011-03-10",DKI4 (Lubang Buaya),54,,3,17,43,17,54,PM10,SEDANG
"2011-03-11",DKI4 (Lubang Buaya),58,,3,13,48,10,58,PM10,SEDANG
"2011-03-12",DKI4 (Lubang Buaya),54,,3,18,38,13,54,PM10,SEDANG
"2011-03-13",DKI4 (Lubang Buaya),67,,4,19,42,12,67,PM10,SEDANG
"2011-03-14",DKI4 (Lubang Buaya),68,,3,32,22,11,68,PM10,SEDANG
"2011-03-15",DKI4 (Lubang Buaya),71,,4,18,45,17,71,PM10,SEDANG
"2011-03-16",DKI4 (Lubang Buaya),59,,3,17,57,18,59,PM10,SEDANG
"2011-03-17",DKI4 (Lubang Buaya),67,,4,15,84,17,84,O3,SEDANG
"2011-03-18",DKI4 (Lubang Buaya),87,,3,21,52,18,87,PM10,SEDANG
"2011-03-19",DKI4 (Lubang Buaya),78,,3,29,60,13,78,PM10,SEDANG
"2011-03-20",DKI4 (Lubang Buaya),61,,3,28,72,23,72,O3,SEDANG
"2011-03-21",DKI4 (Lubang Buaya),52,,2,14,29,9,52,PM10,SEDANG
"2011-03-22",DKI4 (Lubang Buaya),52,,2,10,28,6,52,PM10,SEDANG
"2011-03-23",DKI4 (Lubang Buaya),51,,2,8,17,7,51,PM10,SEDANG
"2011-03-24",DKI4 (Lubang Buaya),47,,3,8,21,8,47,PM10,BAIK
"2011-03-25",DKI4 (Lubang Buaya),47,,3,15,32,6,47,PM10,BAIK
"2011-03-26",DKI4 (Lubang Buaya),51,,3,10,24,7,51,PM10,SEDANG
"2011-03-27",DKI4 (Lubang Buaya),55,,3,16,21,7,55,PM10,SEDANG
"2011-03-28",DKI4 (Lubang Buaya),44,,2,5,18,5,44,PM10,BAIK
"2011-03-29",DKI4 (Lubang Buaya),45,,3,10,13,8,45,PM10,BAIK
"2011-03-30",DKI4 (Lubang Buaya),49,,3,10,14,5,49,PM10,BAIK
"2011-03-31",DKI4 (Lubang Buaya),42,,3,7,14,7,42,PM10,BAIK
"2011-05-01",DKI4 (Lubang Buaya),71,,4,54,66,31,71,PM10,SEDANG
"2011-05-02",DKI4 (Lubang Buaya),61,,5,16,98,12,98,O3,SEDANG
"2011-05-03",DKI4 (Lubang Buaya),69,,6,22,35,18,69,PM10,SEDANG
"2011-05-04",DKI4 (Lubang Buaya),63,,4,19,32,17,63,PM10,SEDANG
"2011-05-05",DKI4 (Lubang Buaya),76,,4,20,25,16,76,PM10,SEDANG
"2011-05-06",DKI4 (Lubang Buaya),58,,4,34,63,23,63,O3,SEDANG
"2011-05-07",DKI4 (Lubang Buaya),63,,3,38,66,14,66,O3,SEDANG
"2011-05-08",DKI4 (Lubang Buaya),56,,4,42,32,13,56,PM10,SEDANG
"2011-05-09",DKI4 (Lubang Buaya),51,,5,20,153,27,153,O3,TIDAK SEHAT
"2011-05-10",DKI4 (Lubang Buaya),78,,5,27,127,24,127,O3,TIDAK SEHAT
"2011-05-11",DKI4 (Lubang Buaya),79,,5,22,76,29,79,PM10,SEDANG
"2011-05-12",DKI4 (Lubang Buaya),84,,4,32,57,18,84,PM10,SEDANG
"2011-05-13",DKI4 (Lubang Buaya),,,3,27,65,16,65,O3,SEDANG
"2011-05-14",DKI4 (Lubang Buaya),66,,3,33,64,27,66,PM10,SEDANG
"2011-05-15",DKI4 (Lubang Buaya),66,,3,30,70,20,70,O3,SEDANG
"2011-05-16",DKI4 (Lubang Buaya),61,,5,26,96,27,96,O3,SEDANG
"2011-05-17",DKI4 (Lubang Buaya),63,,4,30,87,21,87,O3,SEDANG
"2011-05-18",DKI4 (Lubang Buaya),69,,4,22,85,14,85,O3,SEDANG
